week_start,sku_id,units_sold,seasonal_naive
2022-01-17,S001_P0008,599,
2022-01-24,S001_P0008,435,
2022-01-31,S001_P0008,807,
2022-02-07,S001_P0008,758,
2022-02-14,S001_P0008,899,
2022-02-21,S001_P0008,1051,
2022-02-28,S001_P0008,1351,
2022-03-07,S001_P0008,1110,
2022-03-14,S001_P0008,1306,
2022-03-21,S001_P0008,866,
2022-03-28,S001_P0008,1089,
2022-04-04,S001_P0008,587,
2022-04-11,S001_P0008,848,
2022-04-18,S001_P0008,908,
2022-04-25,S001_P0008,886,
2022-05-02,S001_P0008,493,
2022-05-09,S001_P0008,850,
2022-05-16,S001_P0008,1310,
2022-05-23,S001_P0008,1441,
2022-05-30,S001_P0008,754,
2022-06-06,S001_P0008,1545,
2022-06-13,S001_P0008,1304,
2022-06-20,S001_P0008,684,
2022-06-27,S001_P0008,334,
2022-07-04,S001_P0008,689,
2022-07-11,S001_P0008,1105,
2022-07-18,S001_P0008,1019,
2022-07-25,S001_P0008,1278,
2022-08-01,S001_P0008,1168,
2022-08-08,S001_P0008,680,
2022-08-15,S001_P0008,1344,
2022-08-22,S001_P0008,1108,
2022-08-29,S001_P0008,1682,
2022-09-05,S001_P0008,939,
2022-09-12,S001_P0008,864,
2022-09-19,S001_P0008,834,
2022-09-26,S001_P0008,979,
2022-10-03,S001_P0008,1256,
2022-10-10,S001_P0008,595,
2022-10-17,S001_P0008,1335,
2022-10-24,S001_P0008,894,
2022-10-31,S001_P0008,1453,
2022-11-07,S001_P0008,1532,
2022-11-14,S001_P0008,662,
2022-11-21,S001_P0008,538,
2022-11-28,S001_P0008,533,
2022-12-05,S001_P0008,951,
2022-12-12,S001_P0008,720,
2022-12-19,S001_P0008,1164,
2022-12-26,S001_P0008,577,
2023-01-02,S001_P0008,1634,1053.0
2023-01-09,S001_P0008,607,801.0
2023-01-16,S001_P0008,541,599.0
2023-01-23,S001_P0008,623,435.0
2023-01-30,S001_P0008,783,807.0
2023-02-06,S001_P0008,666,758.0
2023-02-13,S001_P0008,828,899.0
2023-02-20,S001_P0008,1662,1051.0
2023-02-27,S001_P0008,739,1351.0
2023-03-06,S001_P0008,771,1110.0
2023-03-13,S001_P0008,833,1306.0
2023-03-20,S001_P0008,699,866.0
2023-03-27,S001_P0008,974,1089.0
2023-04-03,S001_P0008,506,587.0
2023-04-10,S001_P0008,772,848.0
2023-04-17,S001_P0008,1123,908.0
2023-04-24,S001_P0008,864,886.0
2023-05-01,S001_P0008,616,493.0
2023-05-08,S001_P0008,1235,850.0
2023-05-15,S001_P0008,1023,1310.0
2023-05-22,S001_P0008,928,1441.0
2023-05-29,S001_P0008,875,754.0
2023-06-05,S001_P0008,1446,1545.0
2023-06-12,S001_P0008,807,1304.0
2023-06-19,S001_P0008,1546,684.0
2023-06-26,S001_P0008,914,334.0
2023-07-03,S001_P0008,1199,689.0
2023-07-10,S001_P0008,1109,1105.0
2023-07-17,S001_P0008,679,1019.0
2023-07-24,S001_P0008,842,1278.0
2023-07-31,S001_P0008,1025,1168.0
2023-08-07,S001_P0008,1026,680.0
2023-08-14,S001_P0008,869,1344.0
2023-08-21,S001_P0008,998,1108.0
2023-08-28,S001_P0008,801,1682.0
2023-09-04,S001_P0008,954,939.0
2023-09-11,S001_P0008,431,864.0
2023-09-18,S001_P0008,760,834.0
2023-09-25,S001_P0008,915,979.0
2023-10-02,S001_P0008,870,1256.0
2023-10-09,S001_P0008,1135,595.0
2023-10-16,S001_P0008,1025,1335.0
2023-10-23,S001_P0008,2269,894.0
2023-10-30,S001_P0008,1587,1453.0
2023-11-06,S001_P0008,983,1532.0
2023-11-13,S001_P0008,853,662.0
2023-11-20,S001_P0008,726,538.0
2023-11-27,S001_P0008,1053,533.0
2023-12-04,S001_P0008,419,951.0
2023-12-11,S001_P0008,1109,720.0
2023-12-18,S001_P0008,961,1164.0
2023-12-25,S001_P0008,1044,577.0
2022-01-03,S001_P0009,1005,
2022-01-10,S001_P0009,693,
2022-01-17,S001_P0009,1024,
2022-01-24,S001_P0009,989,
2022-01-31,S001_P0009,425,
2022-02-07,S001_P0009,1047,
2022-02-14,S001_P0009,788,
2022-02-21,S001_P0009,1117,
2022-02-28,S001_P0009,777,
2022-03-07,S001_P0009,449,
2022-03-14,S001_P0009,694,
2022-03-21,S001_P0009,635,
2022-03-28,S001_P0009,838,
2022-04-04,S001_P0009,739,
2022-04-11,S001_P0009,1104,
2022-04-18,S001_P0009,571,
2022-04-25,S001_P0009,1194,
2022-05-02,S001_P0009,1222,
2022-05-09,S001_P0009,1084,
2022-05-16,S001_P0009,897,
2022-05-23,S001_P0009,870,
2022-05-30,S001_P0009,474,
2022-06-06,S001_P0009,646,
2022-06-13,S001_P0009,824,
2022-06-20,S001_P0009,1217,
2022-06-27,S001_P0009,1044,
2022-07-04,S001_P0009,904,
2022-07-11,S001_P0009,567,
2022-07-18,S001_P0009,755,
2022-07-25,S001_P0009,820,
2022-08-01,S001_P0009,892,
2022-08-08,S001_P0009,816,
2022-08-15,S001_P0009,951,
2022-08-22,S001_P0009,1055,
2022-08-29,S001_P0009,586,
2022-09-05,S001_P0009,478,
2022-09-12,S001_P0009,604,
2022-09-19,S001_P0009,851,
2022-09-26,S001_P0009,493,
2022-10-03,S001_P0009,854,
2022-10-10,S001_P0009,1650,
2022-10-17,S001_P0009,898,
2022-10-24,S001_P0009,1159,
2022-10-31,S001_P0009,808,
2022-11-07,S001_P0009,986,
2022-11-14,S001_P0009,802,
2022-11-21,S001_P0009,1390,
2022-11-28,S001_P0009,1041,
2022-12-05,S001_P0009,602,
2022-12-12,S001_P0009,956,
2022-12-19,S001_P0009,473,
2022-12-26,S001_P0009,895,
2023-01-02,S001_P0009,482,1005.0
2023-01-09,S001_P0009,878,693.0
2023-01-16,S001_P0009,1224,1024.0
2023-01-23,S001_P0009,844,989.0
2023-01-30,S001_P0009,462,425.0
2023-02-06,S001_P0009,1457,1047.0
2023-02-13,S001_P0009,663,788.0
2023-02-20,S001_P0009,800,1117.0
2023-02-27,S001_P0009,889,777.0
2023-03-06,S001_P0009,1433,449.0
2023-03-13,S001_P0009,592,694.0
2023-03-20,S001_P0009,940,635.0
2023-03-27,S001_P0009,1001,838.0
2023-04-03,S001_P0009,647,739.0
2023-04-10,S001_P0009,536,1104.0
2023-04-17,S001_P0009,1054,571.0
2023-04-24,S001_P0009,851,1194.0
2023-05-01,S001_P0009,1615,1222.0
2023-05-08,S001_P0009,605,1084.0
2023-05-15,S001_P0009,762,897.0
2023-05-22,S001_P0009,1018,870.0
2023-05-29,S001_P0009,1227,474.0
2023-06-05,S001_P0009,1013,646.0
2023-06-12,S001_P0009,1069,824.0
2023-06-19,S001_P0009,717,1217.0
2023-06-26,S001_P0009,1291,1044.0
2023-07-03,S001_P0009,889,904.0
2023-07-10,S001_P0009,858,567.0
2023-07-17,S001_P0009,1633,755.0
2023-07-24,S001_P0009,962,820.0
2023-07-31,S001_P0009,1289,892.0
2023-08-07,S001_P0009,282,816.0
2023-08-14,S001_P0009,1224,951.0
2023-08-21,S001_P0009,1117,1055.0
2023-08-28,S001_P0009,1296,586.0
2023-09-04,S001_P0009,872,478.0
2023-09-11,S001_P0009,1188,604.0
2023-09-18,S001_P0009,981,851.0
2023-09-25,S001_P0009,902,493.0
2023-10-02,S001_P0009,1294,854.0
2023-10-09,S001_P0009,1221,1650.0
2023-10-16,S001_P0009,647,898.0
2023-10-23,S001_P0009,877,1159.0
2023-10-30,S001_P0009,1676,808.0
2023-11-06,S001_P0009,819,986.0
2023-11-13,S001_P0009,960,802.0
2023-11-20,S001_P0009,920,1390.0
2023-11-27,S001_P0009,780,1041.0
2023-12-04,S001_P0009,820,602.0
2023-12-11,S001_P0009,1423,956.0
2023-12-18,S001_P0009,1411,473.0
2023-12-25,S001_P0009,765,895.0
2022-01-03,S001_P0010,568,
2022-01-10,S001_P0010,850,
2022-01-17,S001_P0010,721,
2022-01-24,S001_P0010,563,
2022-01-31,S001_P0010,892,
2022-02-07,S001_P0010,881,
2022-02-14,S001_P0010,649,
2022-02-21,S001_P0010,1176,
2022-02-28,S001_P0010,520,
2022-03-07,S001_P0010,624,
2022-03-14,S001_P0010,1174,
2022-03-21,S001_P0010,643,
2022-03-28,S001_P0010,289,
2022-04-04,S001_P0010,894,
2022-04-11,S001_P0010,891,
2022-04-18,S001_P0010,1214,
2022-04-25,S001_P0010,663,
2022-05-02,S001_P0010,923,
2022-05-09,S001_P0010,838,
2022-05-16,S001_P0010,1128,
2022-05-23,S001_P0010,1434,
2022-05-30,S001_P0010,569,
2022-06-06,S001_P0010,853,
2022-06-13,S001_P0010,833,
2022-06-20,S001_P0010,663,
2022-06-27,S001_P0010,1392,
2022-07-04,S001_P0010,891,
2022-07-11,S001_P0010,847,
2022-07-18,S001_P0010,1122,
2022-07-25,S001_P0010,1223,
2022-08-01,S001_P0010,854,
2022-08-08,S001_P0010,1409,
2022-08-15,S001_P0010,1279,
2022-08-22,S001_P0010,838,
2022-08-29,S001_P0010,1162,
2022-09-05,S001_P0010,1244,
2022-09-12,S001_P0010,1070,
2022-09-19,S001_P0010,735,
2022-09-26,S001_P0010,1127,
2022-10-03,S001_P0010,1129,
2022-10-10,S001_P0010,955,
2022-10-17,S001_P0010,1010,
2022-10-24,S001_P0010,452,
2022-10-31,S001_P0010,1015,
2022-11-07,S001_P0010,487,
2022-11-14,S001_P0010,553,
2022-11-21,S001_P0010,1439,
2022-11-28,S001_P0010,763,
2022-12-05,S001_P0010,806,
2022-12-12,S001_P0010,680,
2022-12-19,S001_P0010,1052,
2022-12-26,S001_P0010,571,
2023-01-02,S001_P0010,1058,568.0
2023-01-09,S001_P0010,1242,850.0
2023-01-16,S001_P0010,1185,721.0
2023-01-23,S001_P0010,947,563.0
2023-01-30,S001_P0010,870,892.0
2023-02-06,S001_P0010,607,881.0
2023-02-13,S001_P0010,1040,649.0
2023-02-20,S001_P0010,315,1176.0
2023-02-27,S001_P0010,1329,520.0
2023-03-06,S001_P0010,1030,624.0
2023-03-13,S001_P0010,800,1174.0
2023-03-20,S001_P0010,875,643.0
2023-03-27,S001_P0010,930,289.0
2023-04-03,S001_P0010,1103,894.0
2023-04-10,S001_P0010,1072,891.0
2023-04-17,S001_P0010,1073,1214.0
2023-04-24,S001_P0010,730,663.0
2023-05-01,S001_P0010,712,923.0
2023-05-08,S001_P0010,1167,838.0
2023-05-15,S001_P0010,928,1128.0
2023-05-22,S001_P0010,898,1434.0
2023-05-29,S001_P0010,474,569.0
2023-06-05,S001_P0010,997,853.0
2023-06-12,S001_P0010,888,833.0
2023-06-19,S001_P0010,781,663.0
2023-06-26,S001_P0010,1178,1392.0
2023-07-03,S001_P0010,1131,891.0
2023-07-10,S001_P0010,701,847.0
2023-07-17,S001_P0010,559,1122.0
2023-07-24,S001_P0010,738,1223.0
2023-07-31,S001_P0010,1226,854.0
2023-08-07,S001_P0010,1175,1409.0
2023-08-14,S001_P0010,1192,1279.0
2023-08-21,S001_P0010,1369,838.0
2023-08-28,S001_P0010,890,1162.0
2023-09-04,S001_P0010,1095,1244.0
2023-09-11,S001_P0010,1284,1070.0
2023-09-18,S001_P0010,1138,735.0
2023-09-25,S001_P0010,1271,1127.0
2023-10-02,S001_P0010,953,1129.0
2023-10-09,S001_P0010,673,955.0
2023-10-16,S001_P0010,960,1010.0
2023-10-23,S001_P0010,1031,452.0
2023-10-30,S001_P0010,427,1015.0
2023-11-06,S001_P0010,916,487.0
2023-11-13,S001_P0010,1046,553.0
2023-11-20,S001_P0010,619,1439.0
2023-11-27,S001_P0010,1807,763.0
2023-12-04,S001_P0010,823,806.0
2023-12-11,S001_P0010,755,680.0
2023-12-18,S001_P0010,1031,1052.0
2023-12-25,S001_P0010,1022,571.0
2022-01-03,S001_P0011,568,
2022-01-10,S001_P0011,1314,
2022-01-17,S001_P0011,846,
2022-01-24,S001_P0011,731,
2022-01-31,S001_P0011,759,
2022-02-07,S001_P0011,792,
2022-02-14,S001_P0011,921,
2022-02-21,S001_P0011,1281,
2022-02-28,S001_P0011,723,
2022-03-07,S001_P0011,1224,
2022-03-14,S001_P0011,908,
2022-03-21,S001_P0011,1067,
2022-03-28,S001_P0011,671,
2022-04-04,S001_P0011,940,
2022-04-11,S001_P0011,696,
2022-04-18,S001_P0011,732,
2022-04-25,S001_P0011,791,
2022-05-02,S001_P0011,938,
2022-05-09,S001_P0011,824,
2022-05-16,S001_P0011,901,
2022-05-23,S001_P0011,727,
2022-05-30,S001_P0011,636,
2022-06-06,S001_P0011,782,
2022-06-13,S001_P0011,1004,
2022-06-20,S001_P0011,939,
2022-06-27,S001_P0011,1224,
2022-07-04,S001_P0011,613,
2022-07-11,S001_P0011,771,
2022-07-18,S001_P0011,629,
2022-07-25,S001_P0011,878,
2022-08-01,S001_P0011,1188,
2022-08-08,S001_P0011,407,
2022-08-15,S001_P0011,446,
2022-08-22,S001_P0011,1165,
2022-08-29,S001_P0011,812,
2022-09-05,S001_P0011,1239,
2022-09-12,S001_P0011,935,
2022-09-19,S001_P0011,509,
2022-09-26,S001_P0011,1006,
2022-10-03,S001_P0011,827,
2022-10-10,S001_P0011,878,
2022-10-17,S001_P0011,1666,
2022-10-24,S001_P0011,874,
2022-10-31,S001_P0011,1391,
2022-11-07,S001_P0011,1469,
2022-11-14,S001_P0011,1541,
2022-11-21,S001_P0011,572,
2022-11-28,S001_P0011,866,
2022-12-05,S001_P0011,919,
2022-12-12,S001_P0011,816,
2022-12-19,S001_P0011,715,
2022-12-26,S001_P0011,806,
2023-01-02,S001_P0011,759,568.0
2023-01-09,S001_P0011,1129,1314.0
2023-01-16,S001_P0011,795,846.0
2023-01-23,S001_P0011,822,731.0
2023-01-30,S001_P0011,943,759.0
2023-02-06,S001_P0011,1197,792.0
2023-02-13,S001_P0011,840,921.0
2023-02-20,S001_P0011,782,1281.0
2023-02-27,S001_P0011,823,723.0
2023-03-06,S001_P0011,1067,1224.0
2023-03-13,S001_P0011,619,908.0
2023-03-20,S001_P0011,672,1067.0
2023-03-27,S001_P0011,824,671.0
2023-04-03,S001_P0011,773,940.0
2023-04-10,S001_P0011,1286,696.0
2023-04-17,S001_P0011,1410,732.0
2023-04-24,S001_P0011,648,791.0
2023-05-01,S001_P0011,694,938.0
2023-05-08,S001_P0011,1132,824.0
2023-05-15,S001_P0011,1055,901.0
2023-05-22,S001_P0011,616,727.0
2023-05-29,S001_P0011,880,636.0
2023-06-05,S001_P0011,952,782.0
2023-06-12,S001_P0011,501,1004.0
2023-06-19,S001_P0011,916,939.0
2023-06-26,S001_P0011,552,1224.0
2023-07-03,S001_P0011,879,613.0
2023-07-10,S001_P0011,802,771.0
2023-07-17,S001_P0011,1007,629.0
2023-07-24,S001_P0011,1032,878.0
2023-07-31,S001_P0011,855,1188.0
2023-08-07,S001_P0011,811,407.0
2023-08-14,S001_P0011,854,446.0
2023-08-21,S001_P0011,957,1165.0
2023-08-28,S001_P0011,1243,812.0
2023-09-04,S001_P0011,1331,1239.0
2023-09-11,S001_P0011,1637,935.0
2023-09-18,S001_P0011,878,509.0
2023-09-25,S001_P0011,1612,1006.0
2023-10-02,S001_P0011,752,827.0
2023-10-09,S001_P0011,1020,878.0
2023-10-16,S001_P0011,1273,1666.0
2023-10-23,S001_P0011,725,874.0
2023-10-30,S001_P0011,1189,1391.0
2023-11-06,S001_P0011,1233,1469.0
2023-11-13,S001_P0011,406,1541.0
2023-11-20,S001_P0011,1202,572.0
2023-11-27,S001_P0011,846,866.0
2023-12-04,S001_P0011,1437,919.0
2023-12-11,S001_P0011,800,816.0
2023-12-18,S001_P0011,1295,715.0
2023-12-25,S001_P0011,1035,806.0
2022-01-03,S001_P0012,614,
2022-01-10,S001_P0012,535,
2022-01-17,S001_P0012,829,
2022-01-24,S001_P0012,213,
2022-01-31,S001_P0012,895,
2022-02-07,S001_P0012,1249,
2022-02-14,S001_P0012,854,
2022-02-21,S001_P0012,834,
2022-02-28,S001_P0012,1555,
2022-03-07,S001_P0012,664,
2022-03-14,S001_P0012,1141,
2022-03-21,S001_P0012,638,
2022-03-28,S001_P0012,1132,
2022-04-04,S001_P0012,674,
2022-04-11,S001_P0012,1173,
2022-04-18,S001_P0012,589,
2022-04-25,S001_P0012,1086,
2022-05-02,S001_P0012,587,
2022-05-09,S001_P0012,673,
2022-05-16,S001_P0012,1420,
2022-05-23,S001_P0012,544,
2022-05-30,S001_P0012,759,
2022-06-06,S001_P0012,813,
2022-06-13,S001_P0012,1053,
2022-06-20,S001_P0012,1349,
2022-06-27,S001_P0012,354,
2022-07-04,S001_P0012,729,
2022-07-11,S001_P0012,1976,
2022-07-18,S001_P0012,1561,
2022-07-25,S001_P0012,994,
2022-08-01,S001_P0012,908,
2022-08-08,S001_P0012,1272,
2022-08-15,S001_P0012,533,
2022-08-22,S001_P0012,720,
2022-08-29,S001_P0012,1024,
2022-09-05,S001_P0012,1011,
2022-09-12,S001_P0012,983,
2022-09-19,S001_P0012,1134,
2022-09-26,S001_P0012,598,
2022-10-03,S001_P0012,669,
2022-10-10,S001_P0012,356,
2022-10-17,S001_P0012,679,
2022-10-24,S001_P0012,1015,
2022-10-31,S001_P0012,628,
2022-11-07,S001_P0012,1399,
2022-11-14,S001_P0012,1154,
2022-11-21,S001_P0012,934,
2022-11-28,S001_P0012,745,
2022-12-05,S001_P0012,1095,
2022-12-12,S001_P0012,883,
2022-12-19,S001_P0012,539,
2022-12-26,S001_P0012,471,
2023-01-02,S001_P0012,832,614.0
2023-01-09,S001_P0012,908,535.0
2023-01-16,S001_P0012,1002,829.0
2023-01-23,S001_P0012,949,213.0
2023-01-30,S001_P0012,658,895.0
2023-02-06,S001_P0012,603,1249.0
2023-02-13,S001_P0012,362,854.0
2023-02-20,S001_P0012,903,834.0
2023-02-27,S001_P0012,1395,1555.0
2023-03-06,S001_P0012,704,664.0
2023-03-13,S001_P0012,844,1141.0
2023-03-20,S001_P0012,839,638.0
2023-03-27,S001_P0012,554,1132.0
2023-04-03,S001_P0012,853,674.0
2023-04-10,S001_P0012,764,1173.0
2023-04-17,S001_P0012,1256,589.0
2023-04-24,S001_P0012,1372,1086.0
2023-05-01,S001_P0012,800,587.0
2023-05-08,S001_P0012,1083,673.0
2023-05-15,S001_P0012,1385,1420.0
2023-05-22,S001_P0012,866,544.0
2023-05-29,S001_P0012,788,759.0
2023-06-05,S001_P0012,739,813.0
2023-06-12,S001_P0012,713,1053.0
2023-06-19,S001_P0012,805,1349.0
2023-06-26,S001_P0012,592,354.0
2023-07-03,S001_P0012,971,729.0
2023-07-10,S001_P0012,1280,1976.0
2023-07-17,S001_P0012,1202,1561.0
2023-07-24,S001_P0012,1655,994.0
2023-07-31,S001_P0012,884,908.0
2023-08-07,S001_P0012,951,1272.0
2023-08-14,S001_P0012,831,533.0
2023-08-21,S001_P0012,1005,720.0
2023-08-28,S001_P0012,648,1024.0
2023-09-04,S001_P0012,892,1011.0
2023-09-11,S001_P0012,699,983.0
2023-09-18,S001_P0012,1097,1134.0
2023-09-25,S001_P0012,1189,598.0
2023-10-02,S001_P0012,1020,669.0
2023-10-09,S001_P0012,916,356.0
2023-10-16,S001_P0012,1124,679.0
2023-10-23,S001_P0012,951,1015.0
2023-10-30,S001_P0012,933,628.0
2023-11-06,S001_P0012,584,1399.0
2023-11-13,S001_P0012,770,1154.0
2023-11-20,S001_P0012,951,934.0
2023-11-27,S001_P0012,278,745.0
2023-12-04,S001_P0012,1008,1095.0
2023-12-11,S001_P0012,1052,883.0
2023-12-18,S001_P0012,793,539.0
2023-12-25,S001_P0012,1233,471.0
2022-01-03,S001_P0013,704,
2022-01-10,S001_P0013,1514,
2022-01-17,S001_P0013,312,
2022-01-24,S001_P0013,998,
2022-01-31,S001_P0013,680,
2022-02-07,S001_P0013,907,
2022-02-14,S001_P0013,1059,
2022-02-21,S001_P0013,931,
2022-02-28,S001_P0013,1205,
2022-03-07,S001_P0013,1123,
2022-03-14,S001_P0013,636,
2022-03-21,S001_P0013,1219,
2022-03-28,S001_P0013,1021,
2022-04-04,S001_P0013,1188,
2022-04-11,S001_P0013,841,
2022-04-18,S001_P0013,1032,
2022-04-25,S001_P0013,758,
2022-05-02,S001_P0013,872,
2022-05-09,S001_P0013,815,
2022-05-16,S001_P0013,735,
2022-05-23,S001_P0013,1061,
2022-05-30,S001_P0013,353,
2022-06-06,S001_P0013,471,
2022-06-13,S001_P0013,893,
2022-06-20,S001_P0013,761,
2022-06-27,S001_P0013,907,
2022-07-04,S001_P0013,1180,
2022-07-11,S001_P0013,692,
2022-07-18,S001_P0013,1345,
2022-07-25,S001_P0013,523,
2022-08-01,S001_P0013,1069,
2022-08-08,S001_P0013,1503,
2022-08-15,S001_P0013,571,
2022-08-22,S001_P0013,782,
2022-08-29,S001_P0013,970,
2022-09-05,S001_P0013,902,
2022-09-12,S001_P0013,1199,
2022-09-19,S001_P0013,1019,
2022-09-26,S001_P0013,944,
2022-10-03,S001_P0013,1264,
2022-10-10,S001_P0013,1365,
2022-10-17,S001_P0013,1117,
2022-10-24,S001_P0013,1131,
2022-10-31,S001_P0013,1001,
2022-11-07,S001_P0013,640,
2022-11-14,S001_P0013,510,
2022-11-21,S001_P0013,874,
2022-11-28,S001_P0013,913,
2022-12-05,S001_P0013,1587,
2022-12-12,S001_P0013,1036,
2022-12-19,S001_P0013,1024,
2022-12-26,S001_P0013,1602,
2023-01-02,S001_P0013,482,704.0
2023-01-09,S001_P0013,1083,1514.0
2023-01-16,S001_P0013,1132,312.0
2023-01-23,S001_P0013,1293,998.0
2023-01-30,S001_P0013,515,680.0
2023-02-06,S001_P0013,347,907.0
2023-02-13,S001_P0013,848,1059.0
2023-02-20,S001_P0013,1738,931.0
2023-02-27,S001_P0013,365,1205.0
2023-03-06,S001_P0013,822,1123.0
2023-03-13,S001_P0013,1447,636.0
2023-03-20,S001_P0013,585,1219.0
2023-03-27,S001_P0013,903,1021.0
2023-04-03,S001_P0013,743,1188.0
2023-04-10,S001_P0013,931,841.0
2023-04-17,S001_P0013,784,1032.0
2023-04-24,S001_P0013,1162,758.0
2023-05-01,S001_P0013,650,872.0
2023-05-08,S001_P0013,442,815.0
2023-05-15,S001_P0013,873,735.0
2023-05-22,S001_P0013,1119,1061.0
2023-05-29,S001_P0013,952,353.0
2023-06-05,S001_P0013,1189,471.0
2023-06-12,S001_P0013,578,893.0
2023-06-19,S001_P0013,807,761.0
2023-06-26,S001_P0013,1059,907.0
2023-07-03,S001_P0013,1411,1180.0
2023-07-10,S001_P0013,1044,692.0
2023-07-17,S001_P0013,1064,1345.0
2023-07-24,S001_P0013,906,523.0
2023-07-31,S001_P0013,811,1069.0
2023-08-07,S001_P0013,1450,1503.0
2023-08-14,S001_P0013,846,571.0
2023-08-21,S001_P0013,779,782.0
2023-08-28,S001_P0013,893,970.0
2023-09-04,S001_P0013,995,902.0
2023-09-11,S001_P0013,806,1199.0
2023-09-18,S001_P0013,1042,1019.0
2023-09-25,S001_P0013,742,944.0
2023-10-02,S001_P0013,1174,1264.0
2023-10-09,S001_P0013,902,1365.0
2023-10-16,S001_P0013,1034,1117.0
2023-10-23,S001_P0013,586,1131.0
2023-10-30,S001_P0013,1215,1001.0
2023-11-06,S001_P0013,897,640.0
2023-11-13,S001_P0013,919,510.0
2023-11-20,S001_P0013,508,874.0
2023-11-27,S001_P0013,558,913.0
2023-12-04,S001_P0013,1276,1587.0
2023-12-11,S001_P0013,738,1036.0
2023-12-18,S001_P0013,760,1024.0
2023-12-25,S001_P0013,874,1602.0
2022-01-03,S001_P0014,818,
2022-01-10,S001_P0014,739,
2022-01-17,S001_P0014,447,
2022-01-24,S001_P0014,1068,
2022-01-31,S001_P0014,823,
2022-02-07,S001_P0014,791,
2022-02-14,S001_P0014,1028,
2022-02-21,S001_P0014,1677,
2022-02-28,S001_P0014,826,
2022-03-07,S001_P0014,482,
2022-03-14,S001_P0014,870,
2022-03-21,S001_P0014,1246,
2022-03-28,S001_P0014,1040,
2022-04-04,S001_P0014,629,
2022-04-11,S001_P0014,908,
2022-04-18,S001_P0014,697,
2022-04-25,S001_P0014,708,
2022-05-02,S001_P0014,878,
2022-05-09,S001_P0014,553,
2022-05-16,S001_P0014,650,
2022-05-23,S001_P0014,1166,
2022-05-30,S001_P0014,911,
2022-06-06,S001_P0014,665,
2022-06-13,S001_P0014,970,
2022-06-20,S001_P0014,741,
2022-06-27,S001_P0014,699,
2022-07-04,S001_P0014,1107,
2022-07-11,S001_P0014,704,
2022-07-18,S001_P0014,1166,
2022-07-25,S001_P0014,760,
2022-08-01,S001_P0014,624,
2022-08-08,S001_P0014,549,
2022-08-15,S001_P0014,1198,
2022-08-22,S001_P0014,1087,
2022-08-29,S001_P0014,1250,
2022-09-05,S001_P0014,588,
2022-09-12,S001_P0014,1340,
2022-09-19,S001_P0014,1118,
2022-09-26,S001_P0014,1098,
2022-10-03,S001_P0014,946,
2022-10-10,S001_P0014,714,
2022-10-17,S001_P0014,1483,
2022-10-24,S001_P0014,1144,
2022-10-31,S001_P0014,1081,
2022-11-07,S001_P0014,1066,
2022-11-14,S001_P0014,929,
2022-11-21,S001_P0014,601,
2022-11-28,S001_P0014,1271,
2022-12-05,S001_P0014,1360,
2022-12-12,S001_P0014,983,
2022-12-19,S001_P0014,1060,
2022-12-26,S001_P0014,1784,
2023-01-02,S001_P0014,1067,818.0
2023-01-09,S001_P0014,1678,739.0
2023-01-16,S001_P0014,633,447.0
2023-01-23,S001_P0014,793,1068.0
2023-01-30,S001_P0014,786,823.0
2023-02-06,S001_P0014,1667,791.0
2023-02-13,S001_P0014,603,1028.0
2023-02-20,S001_P0014,1152,1677.0
2023-02-27,S001_P0014,1114,826.0
2023-03-06,S001_P0014,767,482.0
2023-03-13,S001_P0014,759,870.0
2023-03-20,S001_P0014,664,1246.0
2023-03-27,S001_P0014,995,1040.0
2023-04-03,S001_P0014,1123,629.0
2023-04-10,S001_P0014,989,908.0
2023-04-17,S001_P0014,1120,697.0
2023-04-24,S001_P0014,1268,708.0
2023-05-01,S001_P0014,961,878.0
2023-05-08,S001_P0014,468,553.0
2023-05-15,S001_P0014,1053,650.0
2023-05-22,S001_P0014,769,1166.0
2023-05-29,S001_P0014,936,911.0
2023-06-05,S001_P0014,550,665.0
2023-06-12,S001_P0014,808,970.0
2023-06-19,S001_P0014,775,741.0
2023-06-26,S001_P0014,486,699.0
2023-07-03,S001_P0014,1257,1107.0
2023-07-10,S001_P0014,1317,704.0
2023-07-17,S001_P0014,564,1166.0
2023-07-24,S001_P0014,1016,760.0
2023-07-31,S001_P0014,1103,624.0
2023-08-07,S001_P0014,1039,549.0
2023-08-14,S001_P0014,1410,1198.0
2023-08-21,S001_P0014,616,1087.0
2023-08-28,S001_P0014,1328,1250.0
2023-09-04,S001_P0014,1375,588.0
2023-09-11,S001_P0014,789,1340.0
2023-09-18,S001_P0014,685,1118.0
2023-09-25,S001_P0014,612,1098.0
2023-10-02,S001_P0014,1200,946.0
2023-10-09,S001_P0014,1002,714.0
2023-10-16,S001_P0014,1229,1483.0
2023-10-23,S001_P0014,804,1144.0
2023-10-30,S001_P0014,1151,1081.0
2023-11-06,S001_P0014,1139,1066.0
2023-11-13,S001_P0014,1021,929.0
2023-11-20,S001_P0014,1003,601.0
2023-11-27,S001_P0014,776,1271.0
2023-12-04,S001_P0014,1071,1360.0
2023-12-11,S001_P0014,981,983.0
2023-12-18,S001_P0014,1129,1060.0
2023-12-25,S001_P0014,959,1784.0
2022-01-03,S001_P0015,1503,
2022-01-10,S001_P0015,964,
2022-01-17,S001_P0015,996,
2022-01-24,S001_P0015,678,
2022-01-31,S001_P0015,997,
2022-02-07,S001_P0015,397,
2022-02-14,S001_P0015,1114,
