date,sku_id,on_hand_units,on_order_units
2022-01-08,S004_P0016,329,56
2022-01-08,S004_P0017,111,85
2022-01-08,S004_P0018,190,37
2022-01-08,S004_P0019,353,174
2022-01-08,S004_P0020,176,21
2022-01-08,S005_P0001,107,189
2022-01-08,S005_P0002,196,35
2022-01-08,S005_P0003,341,23
2022-01-08,S005_P0004,401,25
2022-01-08,S005_P0005,459,35
2022-01-08,S005_P0006,323,111
2022-01-08,S005_P0007,112,177
2022-01-08,S005_P0008,297,96
2022-01-08,S005_P0009,489,81
2022-01-08,S005_P0010,254,57
2022-01-08,S005_P0011,137,159
2022-01-08,S005_P0012,314,78
2022-01-08,S005_P0013,365,86
2022-01-08,S005_P0014,177,37
2022-01-08,S005_P0015,307,20
2022-01-08,S005_P0016,101,162
2022-01-08,S005_P0017,377,49
2022-01-08,S005_P0018,448,199
2022-01-08,S005_P0019,135,195
2022-01-08,S005_P0020,383,44
2022-01-09,S001_P0001,373,178
2022-01-09,S001_P0002,142,67
2022-01-09,S001_P0003,153,107
2022-01-09,S001_P0004,410,188
2022-01-09,S001_P0005,471,32
2022-01-09,S001_P0006,199,174
2022-01-09,S001_P0007,81,177
2022-01-09,S001_P0008,247,80
2022-01-09,S001_P0009,285,46
2022-01-09,S001_P0010,97,148
2022-01-09,S001_P0011,361,28
2022-01-09,S001_P0012,94,101
2022-01-09,S001_P0013,219,142
2022-01-09,S001_P0014,194,63
2022-01-09,S001_P0015,424,108
2022-01-09,S001_P0016,458,52
2022-01-09,S001_P0017,487,98
2022-01-09,S001_P0018,363,107
2022-01-09,S001_P0019,317,78
2022-01-09,S001_P0020,351,33
2022-01-09,S002_P0001,361,102
2022-01-09,S002_P0002,93,101
2022-01-09,S002_P0003,204,179
2022-01-09,S002_P0004,240,177
2022-01-09,S002_P0005,478,102
2022-01-09,S002_P0006,170,151
2022-01-09,S002_P0007,332,66
2022-01-09,S002_P0008,116,152
2022-01-09,S002_P0009,306,166
2022-01-09,S002_P0010,376,59
2022-01-09,S002_P0011,450,155
2022-01-09,S002_P0012,201,141
2022-01-09,S002_P0013,344,81
2022-01-09,S002_P0014,330,101
2022-01-09,S002_P0015,443,162
2022-01-09,S002_P0016,219,114
2022-01-09,S002_P0017,100,99
2022-01-09,S002_P0018,96,63
2022-01-09,S002_P0019,491,68
2022-01-09,S002_P0020,421,48
2022-01-09,S003_P0001,139,66
2022-01-09,S003_P0002,363,95
2022-01-09,S003_P0003,159,47
2022-01-09,S003_P0004,252,150
2022-01-09,S003_P0005,418,143
2022-01-09,S003_P0006,248,138
2022-01-09,S003_P0007,440,49
2022-01-09,S003_P0008,267,134
2022-01-09,S003_P0009,427,128
2022-01-09,S003_P0010,60,65
2022-01-09,S003_P0011,421,99
2022-01-09,S003_P0012,398,149
2022-01-09,S003_P0013,223,35
2022-01-09,S003_P0014,495,146
2022-01-09,S003_P0015,90,92
2022-01-09,S003_P0016,227,77
2022-01-09,S003_P0017,488,171
2022-01-09,S003_P0018,260,33
2022-01-09,S003_P0019,419,124
2022-01-09,S003_P0020,486,190
2022-01-09,S004_P0001,391,163
2022-01-09,S004_P0002,211,131
2022-01-09,S004_P0003,306,54
2022-01-09,S004_P0004,311,88
2022-01-09,S004_P0005,387,128
2022-01-09,S004_P0006,120,111
2022-01-09,S004_P0007,393,104
2022-01-09,S004_P0008,310,51
2022-01-09,S004_P0009,436,194
2022-01-09,S004_P0010,356,165
2022-01-09,S004_P0011,203,75
2022-01-09,S004_P0012,259,171
2022-01-09,S004_P0013,192,151
2022-01-09,S004_P0014,470,79
2022-01-09,S004_P0015,173,150
2022-01-09,S004_P0016,218,134
2022-01-09,S004_P0017,241,75
2022-01-09,S004_P0018,416,197
2022-01-09,S004_P0019,313,143
2022-01-09,S004_P0020,249,139
2022-01-09,S005_P0001,412,114
2022-01-09,S005_P0002,359,97
2022-01-09,S005_P0003,107,192
2022-01-09,S005_P0004,175,133
2022-01-09,S005_P0005,267,67
2022-01-09,S005_P0006,266,27
2022-01-09,S005_P0007,463,53
2022-01-09,S005_P0008,131,94
2022-01-09,S005_P0009,249,176
2022-01-09,S005_P0010,225,56
2022-01-09,S005_P0011,418,109
2022-01-09,S005_P0012,156,113
2022-01-09,S005_P0013,278,65
2022-01-09,S005_P0014,486,171
2022-01-09,S005_P0015,80,186
2022-01-09,S005_P0016,282,166
2022-01-09,S005_P0017,412,27
2022-01-09,S005_P0018,281,148
2022-01-09,S005_P0019,274,91
2022-01-09,S005_P0020,445,147
2022-01-10,S001_P0001,327,132
2022-01-10,S001_P0002,222,121
2022-01-10,S001_P0003,120,177
2022-01-10,S001_P0004,147,124
2022-01-10,S001_P0005,120,108
2022-01-10,S001_P0006,346,57
2022-01-10,S001_P0007,481,113
2022-01-10,S001_P0008,318,189
2022-01-10,S001_P0009,170,162
2022-01-10,S001_P0010,324,82
2022-01-10,S001_P0011,393,146
2022-01-10,S001_P0012,444,158
2022-01-10,S001_P0013,495,188
2022-01-10,S001_P0014,282,139
2022-01-10,S001_P0015,413,66
2022-01-10,S001_P0016,230,44
2022-01-10,S001_P0017,301,191
2022-01-10,S001_P0018,263,59
2022-01-10,S001_P0019,100,50
2022-01-10,S001_P0020,343,96
2022-01-10,S002_P0001,117,158
2022-01-10,S002_P0002,114,191
2022-01-10,S002_P0003,127,181
2022-01-10,S002_P0004,141,122
2022-01-10,S002_P0005,280,166
2022-01-10,S002_P0006,341,145
2022-01-10,S002_P0007,229,50
2022-01-10,S002_P0008,248,82
2022-01-10,S002_P0009,335,157
2022-01-10,S002_P0010,416,197
2022-01-10,S002_P0011,481,122
2022-01-10,S002_P0012,170,77
2022-01-10,S002_P0013,213,46
2022-01-10,S002_P0014,293,25
2022-01-10,S002_P0015,350,81
2022-01-10,S002_P0016,355,149
2022-01-10,S002_P0017,373,85
2022-01-10,S002_P0018,292,129
2022-01-10,S002_P0019,447,52
2022-01-10,S002_P0020,287,151
2022-01-10,S003_P0001,126,61
2022-01-10,S003_P0002,85,68
2022-01-10,S003_P0003,84,195
2022-01-10,S003_P0004,209,54
2022-01-10,S003_P0005,260,190
2022-01-10,S003_P0006,134,159
2022-01-10,S003_P0007,421,45
2022-01-10,S003_P0008,318,57
2022-01-10,S003_P0009,342,169
2022-01-10,S003_P0010,217,176
2022-01-10,S003_P0011,459,23
2022-01-10,S003_P0012,456,35
2022-01-10,S003_P0013,436,123
2022-01-10,S003_P0014,274,117
2022-01-10,S003_P0015,450,142
2022-01-10,S003_P0016,166,83
2022-01-10,S003_P0017,174,37
2022-01-10,S003_P0018,413,98
2022-01-10,S003_P0019,408,20
2022-01-10,S003_P0020,257,198
2022-01-10,S004_P0001,310,145
2022-01-10,S004_P0002,248,82
2022-01-10,S004_P0003,161,53
2022-01-10,S004_P0004,94,173
2022-01-10,S004_P0005,80,80
2022-01-10,S004_P0006,130,94
2022-01-10,S004_P0007,299,87
2022-01-10,S004_P0008,390,68
2022-01-10,S004_P0009,62,24
2022-01-10,S004_P0010,359,26
2022-01-10,S004_P0011,461,47
2022-01-10,S004_P0012,91,160
2022-01-10,S004_P0013,175,169
2022-01-10,S004_P0014,496,155
2022-01-10,S004_P0015,190,102
2022-01-10,S004_P0016,419,141
2022-01-10,S004_P0017,381,98
2022-01-10,S004_P0018,66,106
2022-01-10,S004_P0019,103,87
2022-01-10,S004_P0020,427,154
2022-01-10,S005_P0001,101,102
2022-01-10,S005_P0002,499,159
2022-01-10,S005_P0003,180,146
2022-01-10,S005_P0004,58,149
2022-01-10,S005_P0005,153,185
2022-01-10,S005_P0006,142,180
2022-01-10,S005_P0007,157,110
2022-01-10,S005_P0008,129,137
2022-01-10,S005_P0009,420,62
2022-01-10,S005_P0010,225,185
2022-01-10,S005_P0011,434,145
2022-01-10,S005_P0012,102,68
2022-01-10,S005_P0013,276,120
2022-01-10,S005_P0014,112,111
2022-01-10,S005_P0015,494,31
2022-01-10,S005_P0016,407,90
2022-01-10,S005_P0017,308,164
2022-01-10,S005_P0018,331,49
2022-01-10,S005_P0019,481,169
2022-01-10,S005_P0020,372,182
2022-01-11,S001_P0001,101,193
2022-01-11,S001_P0002,127,143
2022-01-11,S001_P0003,292,133
2022-01-11,S001_P0004,373,67
2022-01-11,S001_P0005,297,90
2022-01-11,S001_P0006,357,185
2022-01-11,S001_P0007,416,105
2022-01-11,S001_P0008,305,196
2022-01-11,S001_P0009,358,119
2022-01-11,S001_P0010,172,46
2022-01-11,S001_P0011,292,168
2022-01-11,S001_P0012,205,120
2022-01-11,S001_P0013,241,72
2022-01-11,S001_P0014,217,69
2022-01-11,S001_P0015,51,196
2022-01-11,S001_P0016,412,192
2022-01-11,S001_P0017,361,65
2022-01-11,S001_P0018,364,165
2022-01-11,S001_P0019,417,96
2022-01-11,S001_P0020,251,168
2022-01-11,S002_P0001,294,160
2022-01-11,S002_P0002,253,160
2022-01-11,S002_P0003,155,20
2022-01-11,S002_P0004,166,126
2022-01-11,S002_P0005,445,40
2022-01-11,S002_P0006,445,174
2022-01-11,S002_P0007,211,191
2022-01-11,S002_P0008,308,108
2022-01-11,S002_P0009,333,187
2022-01-11,S002_P0010,377,60
2022-01-11,S002_P0011,319,187
2022-01-11,S002_P0012,87,68
2022-01-11,S002_P0013,383,167
2022-01-11,S002_P0014,486,24
2022-01-11,S002_P0015,266,192
2022-01-11,S002_P0016,439,191
2022-01-11,S002_P0017,419,171
2022-01-11,S002_P0018,370,195
2022-01-11,S002_P0019,121,76
2022-01-11,S002_P0020,368,72
2022-01-11,S003_P0001,366,147
2022-01-11,S003_P0002,226,200
2022-01-11,S003_P0003,417,164
2022-01-11,S003_P0004,410,89
2022-01-11,S003_P0005,378,44
2022-01-11,S003_P0006,151,145
2022-01-11,S003_P0007,200,48
2022-01-11,S003_P0008,124,50
2022-01-11,S003_P0009,119,157
2022-01-11,S003_P0010,260,121
2022-01-11,S003_P0011,253,67
2022-01-11,S003_P0012,430,175
2022-01-11,S003_P0013,489,41
2022-01-11,S003_P0014,171,102
2022-01-11,S003_P0015,314,43
2022-01-11,S003_P0016,76,176
2022-01-11,S003_P0017,334,138
2022-01-11,S003_P0018,226,94
2022-01-11,S003_P0019,252,194
2022-01-11,S003_P0020,383,100
2022-01-11,S004_P0001,147,129
2022-01-11,S004_P0002,322,183
2022-01-11,S004_P0003,366,25
2022-01-11,S004_P0004,203,31
2022-01-11,S004_P0005,116,59
2022-01-11,S004_P0006,441,84
2022-01-11,S004_P0007,107,100
2022-01-11,S004_P0008,104,37
2022-01-11,S004_P0009,258,151
2022-01-11,S004_P0010,475,89
2022-01-11,S004_P0011,105,149
2022-01-11,S004_P0012,471,103
2022-01-11,S004_P0013,387,129
2022-01-11,S004_P0014,298,155
2022-01-11,S004_P0015,339,150
2022-01-11,S004_P0016,192,181
2022-01-11,S004_P0017,139,124
2022-01-11,S004_P0018,193,178
2022-01-11,S004_P0019,66,108
2022-01-11,S004_P0020,483,143
2022-01-11,S005_P0001,208,88
2022-01-11,S005_P0002,424,49
2022-01-11,S005_P0003,91,127
2022-01-11,S005_P0004,215,28
2022-01-11,S005_P0005,275,153
2022-01-11,S005_P0006,92,23
2022-01-11,S005_P0007,143,177
2022-01-11,S005_P0008,296,128
2022-01-11,S005_P0009,278,141
2022-01-11,S005_P0010,170,87
2022-01-11,S005_P0011,183,148
2022-01-11,S005_P0012,285,108
2022-01-11,S005_P0013,492,46
2022-01-11,S005_P0014,161,143
2022-01-11,S005_P0015,390,159
2022-01-11,S005_P0016,315,194
2022-01-11,S005_P0017,337,173
2022-01-11,S005_P0018,422,122
2022-01-11,S005_P0019,69,61
2022-01-11,S005_P0020,384,177
2022-01-12,S001_P0001,145,189
2022-01-12,S001_P0002,85,155
2022-01-12,S001_P0003,207,33
2022-01-12,S001_P0004,459,143
2022-01-12,S001_P0005,182,150
2022-01-12,S001_P0006,376,29
2022-01-12,S001_P0007,471,141
2022-01-12,S001_P0008,432,33
2022-01-12,S001_P0009,145,51
2022-01-12,S001_P0010,275,124
2022-01-12,S001_P0011,393,35
2022-01-12,S001_P0012,472,185
2022-01-12,S001_P0013,52,112
2022-01-12,S001_P0014,314,54
2022-01-12,S001_P0015,373,102
2022-01-12,S001_P0016,186,95
2022-01-12,S001_P0017,430,191
2022-01-12,S001_P0018,484,58
2022-01-12,S001_P0019,490,37
2022-01-12,S001_P0020,346,96
2022-01-12,S002_P0001,340,194
2022-01-12,S002_P0002,204,69
2022-01-12,S002_P0003,396,134
2022-01-12,S002_P0004,216,167
2022-01-12,S002_P0005,493,144
2022-01-12,S002_P0006,397,167
2022-01-12,S002_P0007,144,82
2022-01-12,S002_P0008,204,86
2022-01-12,S002_P0009,403,29
2022-01-12,S002_P0010,234,90
2022-01-12,S002_P0011,466,53
2022-01-12,S002_P0012,65,99
2022-01-12,S002_P0013,332,113
2022-01-12,S002_P0014,134,128
2022-01-12,S002_P0015,481,93
2022-01-12,S002_P0016,119,45
2022-01-12,S002_P0017,170,173
2022-01-12,S002_P0018,123,148
2022-01-12,S002_P0019,291,170
2022-01-12,S002_P0020,461,99
2022-01-12,S003_P0001,444,192
2022-01-12,S003_P0002,154,119
2022-01-12,S003_P0003,366,56
2022-01-12,S003_P0004,77,156
2022-01-12,S003_P0005,385,117
2022-01-12,S003_P0006,211,95
2022-01-12,S003_P0007,121,81
2022-01-12,S003_P0008,55,20
2022-01-12,S003_P0009,198,124
2022-01-12,S003_P0010,74,77
2022-01-12,S003_P0011,115,62
2022-01-12,S003_P0012,495,97
2022-01-12,S003_P0013,262,79
2022-01-12,S003_P0014,419,183
2022-01-12,S003_P0015,370,149
2022-01-12,S003_P0016,136,148
2022-01-12,S003_P0017,126,198
2022-01-12,S003_P0018,234,110
2022-01-12,S003_P0019,400,190
2022-01-12,S003_P0020,215,28
2022-01-12,S004_P0001,56,149
2022-01-12,S004_P0002,138,90
2022-01-12,S004_P0003,280,80
2022-01-12,S004_P0004,79,156
2022-01-12,S004_P0005,340,179
2022-01-12,S004_P0006,202,35
2022-01-12,S004_P0007,473,165
2022-01-12,S004_P0008,314,94
2022-01-12,S004_P0009,444,75
2022-01-12,S004_P0010,484,111
2022-01-12,S004_P0011,446,129
2022-01-12,S004_P0012,285,176
2022-01-12,S004_P0013,275,62
2022-01-12,S004_P0014,376,110
2022-01-12,S004_P0015,275,141
2022-01-12,S004_P0016,217,79
2022-01-12,S004_P0017,435,55
2022-01-12,S004_P0018,489,64
2022-01-12,S004_P0019,209,70
2022-01-12,S004_P0020,225,120
2022-01-12,S005_P0001,132,84
2022-01-12,S005_P0002,491,163
2022-01-12,S005_P0003,115,44
2022-01-12,S005_P0004,229,63
2022-01-12,S005_P0005,237,175
2022-01-12,S005_P0006,412,34
2022-01-12,S005_P0007,388,139
2022-01-12,S005_P0008,415,36
2022-01-12,S005_P0009,183,127
2022-01-12,S005_P0010,259,163
2022-01-12,S005_P0011,198,21
2022-01-12,S005_P0012,170,55
2022-01-12,S005_P0013,386,54
2022-01-12,S005_P0014,345,26
2022-01-12,S005_P0015,78,102
2022-01-12,S005_P0016,79,190
2022-01-12,S005_P0017,394,113
2022-01-12,S005_P0018,99,172
2022-01-12,S005_P0019,279,21
2022-01-12,S005_P0020,250,141
2022-01-13,S001_P0001,110,190
2022-01-13,S001_P0002,465,157
2022-01-13,S001_P0003,50,101
2022-01-13,S001_P0004,229,178
2022-01-13,S001_P0005,490,44
2022-01-13,S001_P0006,279,94
2022-01-13,S001_P0007,408,35
2022-01-13,S001_P0008,134,164
2022-01-13,S001_P0009,292,145
2022-01-13,S001_P0010,264,52
2022-01-13,S001_P0011,185,27
2022-01-13,S001_P0012,144,129
2022-01-13,S001_P0013,158,163
2022-01-13,S001_P0014,79,158
2022-01-13,S001_P0015,235,173
2022-01-13,S001_P0016,91,126
2022-01-13,S001_P0017,72,138
2022-01-13,S001_P0018,348,138
2022-01-13,S001_P0019,236,100
2022-01-13,S001_P0020,271,131
2022-01-13,S002_P0001,469,100
2022-01-13,S002_P0002,493,162
2022-01-13,S002_P0003,157,133
2022-01-13,S002_P0004,417,199
2022-01-13,S002_P0005,195,110
2022-01-13,S002_P0006,361,132
2022-01-13,S002_P0007,256,82
2022-01-13,S002_P0008,99,106
2022-01-13,S002_P0009,442,168
2022-01-13,S002_P0010,120,20
2022-01-13,S002_P0011,281,174
2022-01-13,S002_P0012,285,197
2022-01-13,S002_P0013,288,65
2022-01-13,S002_P0014,142,42
2022-01-13,S002_P0015,287,155
2022-01-13,S002_P0016,90,99
2022-01-13,S002_P0017,231,151
2022-01-13,S002_P0018,100,23
2022-01-13,S002_P0019,409,25
2022-01-13,S002_P0020,297,170
2022-01-13,S003_P0001,218,108
2022-01-13,S003_P0002,83,99
2022-01-13,S003_P0003,111,77
2022-01-13,S003_P0004,113,130
2022-01-13,S003_P0005,278,116
2022-01-13,S003_P0006,119,124
2022-01-13,S003_P0007,299,141
2022-01-13,S003_P0008,438,184
2022-01-13,S003_P0009,78,188
2022-01-13,S003_P0010,318,109
2022-01-13,S003_P0011,125,85
2022-01-13,S003_P0012,72,111
2022-01-13,S003_P0013,78,114
2022-01-13,S003_P0014,472,48
2022-01-13,S003_P0015,362,149
2022-01-13,S003_P0016,494,179
2022-01-13,S003_P0017,319,83
2022-01-13,S003_P0018,61,128
2022-01-13,S003_P0019,408,66
2022-01-13,S003_P0020,180,54
2022-01-13,S004_P0001,206,65
2022-01-13,S004_P0002,196,54
2022-01-13,S004_P0003,135,117
2022-01-13,S004_P0004,467,184
2022-01-13,S004_P0005,243,39
2022-01-13,S004_P0006,252,112
2022-01-13,S004_P0007,238,147
2022-01-13,S004_P0008,185,180
2022-01-13,S004_P0009,460,158
2022-01-13,S004_P0010,251,68
2022-01-13,S004_P0011,263,159
2022-01-13,S004_P0012,106,199
2022-01-13,S004_P0013,337,180
2022-01-13,S004_P0014,255,55
2022-01-13,S004_P0015,387,121
2022-01-13,S004_P0016,165,101
2022-01-13,S004_P0017,74,27
2022-01-13,S004_P0018,69,184
2022-01-13,S004_P0019,283,21
2022-01-13,S004_P0020,500,40
2022-01-13,S005_P0001,215,81
2022-01-13,S005_P0002,257,29
2022-01-13,S005_P0003,233,104
2022-01-13,S005_P0004,491,88
2022-01-13,S005_P0005,365,108
2022-01-13,S005_P0006,289,84
2022-01-13,S005_P0007,325,155
2022-01-13,S005_P0008,412,97
2022-01-13,S005_P0009,455,33
2022-01-13,S005_P0010,188,102
2022-01-13,S005_P0011,133,85
2022-01-13,S005_P0012,195,153
2022-01-13,S005_P0013,262,34
2022-01-13,S005_P0014,50,46
2022-01-13,S005_P0015,475,157
2022-01-13,S005_P0016,176,33
2022-01-13,S005_P0017,437,105
2022-01-13,S005_P0018,55,171
2022-01-13,S005_P0019,446,154
2022-01-13,S005_P0020,458,42
2022-01-14,S001_P0001,199,44
2022-01-14,S001_P0002,374,59
2022-01-14,S001_P0003,91,150
2022-01-14,S001_P0004,205,166
2022-01-14,S001_P0005,144,196
2022-01-14,S001_P0006,126,179
2022-01-14,S001_P0007,480,33
2022-01-14,S001_P0008,423,83
2022-01-14,S001_P0009,118,74
2022-01-14,S001_P0010,294,122
2022-01-14,S001_P0011,365,28
2022-01-14,S001_P0012,255,62
2022-01-14,S001_P0013,441,80
2022-01-14,S001_P0014,123,26
2022-01-14,S001_P0015,308,21
2022-01-14,S001_P0016,392,29
2022-01-14,S001_P0017,144,105
2022-01-14,S001_P0018,270,144
2022-01-14,S001_P0019,282,95
2022-01-14,S001_P0020,269,154
2022-01-14,S002_P0001,81,121
2022-01-14,S002_P0002,158,167
2022-01-14,S002_P0003,173,108
2022-01-14,S002_P0004,200,84
2022-01-14,S002_P0005,124,189
2022-01-14,S002_P0006,402,164
2022-01-14,S002_P0007,67,167
2022-01-14,S002_P0008,202,122
2022-01-14,S002_P0009,427,157
2022-01-14,S002_P0010,420,52
2022-01-14,S002_P0011,168,38
2022-01-14,S002_P0012,305,88
2022-01-14,S002_P0013,84,179
2022-01-14,S002_P0014,131,105
2022-01-14,S002_P0015,481,109
2022-01-14,S002_P0016,72,127
2022-01-14,S002_P0017,159,23
2022-01-14,S002_P0018,216,54
2022-01-14,S002_P0019,397,53
2022-01-14,S002_P0020,471,51
2022-01-14,S003_P0001,159,124
2022-01-14,S003_P0002,235,97
2022-01-14,S003_P0003,343,79
2022-01-14,S003_P0004,196,138
2022-01-14,S003_P0005,186,87
2022-01-14,S003_P0006,89,178
2022-01-14,S003_P0007,116,189
2022-01-14,S003_P0008,283,99
2022-01-14,S003_P0009,225,84
2022-01-14,S003_P0010,361,105
2022-01-14,S003_P0011,276,45
2022-01-14,S003_P0012,251,50
2022-01-14,S003_P0013,363,139
2022-01-14,S003_P0014,426,100
2022-01-14,S003_P0015,132,182
2022-01-14,S003_P0016,248,92
2022-01-14,S003_P0017,235,57
2022-01-14,S003_P0018,431,167
2022-01-14,S003_P0019,449,30
2022-01-14,S003_P0020,419,93
2022-01-14,S004_P0001,93,180
2022-01-14,S004_P0002,183,180
2022-01-14,S004_P0003,382,31
2022-01-14,S004_P0004,485,130
2022-01-14,S004_P0005,54,125
2022-01-14,S004_P0006,143,108
2022-01-14,S004_P0007,358,66
2022-01-14,S004_P0008,387,87
2022-01-14,S004_P0009,379,93
2022-01-14,S004_P0010,345,137
2022-01-14,S004_P0011,314,172
2022-01-14,S004_P0012,244,175
2022-01-14,S004_P0013,318,62
2022-01-14,S004_P0014,448,39
2022-01-14,S004_P0015,454,103
2022-01-14,S004_P0016,94,164
2022-01-14,S004_P0017,287,24
2022-01-14,S004_P0018,427,155
2022-01-14,S004_P0019,119,129
2022-01-14,S004_P0020,171,196
2022-01-14,S005_P0001,65,121
2022-01-14,S005_P0002,221,41
2022-01-14,S005_P0003,214,114
2022-01-14,S005_P0004,444,152
2022-01-14,S005_P0005,352,157
2022-01-14,S005_P0006,216,126
2022-01-14,S005_P0007,311,46
2022-01-14,S005_P0008,239,104
2022-01-14,S005_P0009,362,41
2022-01-14,S005_P0010,358,165
2022-01-14,S005_P0011,305,89
2022-01-14,S005_P0012,195,120
2022-01-14,S005_P0013,80,23
2022-01-14,S005_P0014,219,136
2022-01-14,S005_P0015,338,175
2022-01-14,S005_P0016,355,37
2022-01-14,S005_P0017,320,48
2022-01-14,S005_P0018,439,51
2022-01-14,S005_P0019,65,122
2022-01-14,S005_P0020,254,129
2022-01-15,S001_P0001,290,94
2022-01-15,S001_P0002,122,160
2022-01-15,S001_P0003,407,85
2022-01-15,S001_P0004,269,84
2022-01-15,S001_P0005,463,83
2022-01-15,S001_P0006,294,85
2022-01-15,S001_P0007,63,60
2022-01-15,S001_P0008,224,130
2022-01-15,S001_P0009,462,43
2022-01-15,S001_P0010,394,128
2022-01-15,S001_P0011,457,60
2022-01-15,S001_P0012,241,101
2022-01-15,S001_P0013,97,98
2022-01-15,S001_P0014,286,131
2022-01-15,S001_P0015,173,46
2022-01-15,S001_P0016,289,25
2022-01-15,S001_P0017,184,40
2022-01-15,S001_P0018,101,81
2022-01-15,S001_P0019,461,179
2022-01-15,S001_P0020,292,189
2022-01-15,S002_P0001,79,163
2022-01-15,S002_P0002,385,28
2022-01-15,S002_P0003,453,142
2022-01-15,S002_P0004,182,116
2022-01-15,S002_P0005,281,70
2022-01-15,S002_P0006,295,189
2022-01-15,S002_P0007,351,59
2022-01-15,S002_P0008,435,122
2022-01-15,S002_P0009,387,57
2022-01-15,S002_P0010,283,78
2022-01-15,S002_P0011,162,75
2022-01-15,S002_P0012,238,196
2022-01-15,S002_P0013,133,89
2022-01-15,S002_P0014,325,78
2022-01-15,S002_P0015,460,79
2022-01-15,S002_P0016,372,192
2022-01-15,S002_P0017,219,39
2022-01-15,S002_P0018,343,67
2022-01-15,S002_P0019,65,161
2022-01-15,S002_P0020,113,168
2022-01-15,S003_P0001,349,89
2022-01-15,S003_P0002,481,83
2022-01-15,S003_P0003,261,89
2022-01-15,S003_P0004,441,101
2022-01-15,S003_P0005,370,41
2022-01-15,S003_P0006,308,98
2022-01-15,S003_P0007,424,52
2022-01-15,S003_P0008,425,200
2022-01-15,S003_P0009,457,123
2022-01-15,S003_P0010,312,27
2022-01-15,S003_P0011,354,137
2022-01-15,S003_P0012,256,165
2022-01-15,S003_P0013,468,132
2022-01-15,S003_P0014,168,69
2022-01-15,S003_P0015,387,70
2022-01-15,S003_P0016,173,164
2022-01-15,S003_P0017,464,174
2022-01-15,S003_P0018,231,149
2022-01-15,S003_P0019,486,76
2022-01-15,S003_P0020,325,25
2022-01-15,S004_P0001,429,108
2022-01-15,S004_P0002,481,111
2022-01-15,S004_P0003,304,104
2022-01-15,S004_P0004,324,148
2022-01-15,S004_P0005,268,141
2022-01-15,S004_P0006,76,71
2022-01-15,S004_P0007,311,200
2022-01-15,S004_P0008,318,160
2022-01-15,S004_P0009,210,76
2022-01-15,S004_P0010,222,105
2022-01-15,S004_P0011,227,122
2022-01-15,S004_P0012,304,21
2022-01-15,S004_P0013,64,75
2022-01-15,S004_P0014,444,67
2022-01-15,S004_P0015,392,94
2022-01-15,S004_P0016,462,76
2022-01-15,S004_P0017,275,162
2022-01-15,S004_P0018,273,191
2022-01-15,S004_P0019,78,55
2022-01-15,S004_P0020,447,187
2022-01-15,S005_P0001,409,190
2022-01-15,S005_P0002,187,48
2022-01-15,S005_P0003,482,138
2022-01-15,S005_P0004,447,172
2022-01-15,S005_P0005,457,49
2022-01-15,S005_P0006,201,121
2022-01-15,S005_P0007,268,117
2022-01-15,S005_P0008,104,173
2022-01-15,S005_P0009,359,67
2022-01-15,S005_P0010,414,75
2022-01-15,S005_P0011,457,74
2022-01-15,S005_P0012,212,105
2022-01-15,S005_P0013,200,89
2022-01-15,S005_P0014,147,114
2022-01-15,S005_P0015,450,23
2022-01-15,S005_P0016,359,74
2022-01-15,S005_P0017,368,161
2022-01-15,S005_P0018,164,55
2022-01-15,S005_P0019,110,196
2022-01-15,S005_P0020,268,188
2022-01-16,S001_P0001,104,189
2022-01-16,S001_P0002,447,129
2022-01-16,S001_P0003,204,57
2022-01-16,S001_P0004,118,72
2022-01-16,S001_P0005,124,58
2022-01-16,S001_P0006,445,170
2022-01-16,S001_P0007,191,159
2022-01-16,S001_P0008,139,88
2022-01-16,S001_P0009,270,27
2022-01-16,S001_P0010,339,146
2022-01-16,S001_P0011,186,54
2022-01-16,S001_P0012,139,118
2022-01-16,S001_P0013,482,62
2022-01-16,S001_P0014,139,124
2022-01-16,S001_P0015,112,77
2022-01-16,S001_P0016,494,98
2022-01-16,S001_P0017,252,104
2022-01-16,S001_P0018,69,42
2022-01-16,S001_P0019,336,114
2022-01-16,S001_P0020,423,111
2022-01-16,S002_P0001,264,25
2022-01-16,S002_P0002,172,183
2022-01-16,S002_P0003,462,64
2022-01-16,S002_P0004,307,87
2022-01-16,S002_P0005,209,115
2022-01-16,S002_P0006,108,176
2022-01-16,S002_P0007,386,30
